Date,Cryptocurrency,Open,High,Low,Close,Adj Close,Volume,Symbol
2018-01-09,Meli Dólar,343.2900085449219,344.17999267578125,336.17999267578125,337.6499938964844,337.6499938964844,285800,MELI
2018-01-10,Meli Dólar,336.1199951171875,339.9800109863281,333.2300109863281,339.54998779296875,339.54998779296875,658900,MELI
2018-01-11,Meli Dólar,341.1099853515625,343.19000244140625,336.6700134277344,342.0199890136719,342.0199890136719,311200,MELI
2018-01-12,Meli Dólar,342.6300048828125,344.5199890136719,338.010009765625,342.4700012207031,342.4700012207031,305300,MELI
2018-01-16,Meli Dólar,345.94000244140625,348.1700134277344,339.07000732421875,339.8500061035156,339.8500061035156,381600,MELI
2018-01-17,Meli Dólar,342.6600036621094,345.8999938964844,340.2799987792969,340.45001220703125,340.45001220703125,405100,MELI
2018-01-18,Meli Dólar,340.45001220703125,347.2799987792969,338.4100036621094,341.8800048828125,341.8800048828125,1036900,MELI
2018-01-19,Meli Dólar,340.94000244140625,345.8599853515625,340.0,345.3099975585937,345.3099975585937,337200,MELI
2018-01-22,Meli Dólar,355.5,355.6600036621094,343.3500061035156,352.2699890136719,352.2699890136719,491700,MELI
2018-01-23,Meli Dólar,354.0799865722656,356.8099975585937,353.1400146484375,355.42999267578125,355.42999267578125,467400,MELI
2018-01-24,Meli Dólar,362.6099853515625,363.760009765625,347.20001220703125,355.6000061035156,355.6000061035156,523000,MELI
2018-01-25,Meli Dólar,359.0,360.5199890136719,352.4800109863281,360.0599975585937,360.0599975585937,536900,MELI
2018-01-26,Meli Dólar,365.1199951171875,383.6900024414063,365.1199951171875,381.8599853515625,381.8599853515625,926900,MELI
2018-01-29,Meli Dólar,382.1000061035156,395.6700134277344,382.0400085449219,390.2699890136719,390.2699890136719,1078100,MELI
2018-01-30,Meli Dólar,385.8800048828125,387.0199890136719,375.0199890136719,386.3699951171875,386.3699951171875,659100,MELI
2018-01-31,Meli Dólar,386.1499938964844,392.0,384.0700073242188,387.1000061035156,387.1000061035156,361100,MELI
2018-02-01,Meli Dólar,385.75,387.6799926757813,377.5499877929688,378.760009765625,378.760009765625,402800,MELI
2018-02-02,Meli Dólar,377.0400085449219,379.9400024414063,367.0,368.3900146484375,368.3900146484375,590700,MELI
2018-02-05,Meli Dólar,363.1000061035156,374.4599914550781,351.8999938964844,351.989990234375,351.989990234375,610800,MELI
2018-02-06,Meli Dólar,345.0899963378906,358.3500061035156,336.6600036621094,350.4599914550781,350.4599914550781,1057000,MELI
2018-02-07,Meli Dólar,348.1000061035156,357.9700012207031,343.1199951171875,343.54998779296875,343.54998779296875,726500,MELI
2018-02-08,Meli Dólar,346.7099914550781,350.5299987792969,337.6199951171875,345.3099975585937,345.3099975585937,1017400,MELI
2018-02-09,Meli Dólar,348.67999267578125,358.19000244140625,320.20001220703125,335.8599853515625,335.8599853515625,1575400,MELI
2018-02-12,Meli Dólar,339.07000732421875,366.2900085449219,339.07000732421875,353.45001220703125,353.45001220703125,1121100,MELI
2018-02-13,Meli Dólar,352.6199951171875,367.7000122070313,351.44000244140625,366.510009765625,366.510009765625,542600,MELI
2018-02-14,Meli Dólar,361.8200073242188,378.75,361.8200073242188,375.7099914550781,375.7099914550781,435900,MELI
2018-02-15,Meli Dólar,381.010009765625,383.260009765625,367.3399963378906,379.0499877929688,379.0499877929688,536900,MELI
2018-02-16,Meli Dólar,377.2099914550781,380.2200012207031,369.6799926757813,369.8699951171875,369.8699951171875,447300,MELI
2018-02-20,Meli Dólar,368.989990234375,376.2000122070313,366.8500061035156,375.7799987792969,375.7799987792969,523200,MELI
2018-02-21,Meli Dólar,380.0,383.55999755859375,372.6099853515625,373.3399963378906,373.3399963378906,462100,MELI
2018-02-22,Meli Dólar,376.0,379.9500122070313,366.9599914550781,369.5,369.5,755200,MELI
2018-02-23,Meli Dólar,359.8900146484375,390.5499877929688,356.0899963378906,387.260009765625,387.260009765625,1939100,MELI
2018-02-26,Meli Dólar,388.6600036621094,392.9200134277344,381.0199890136719,392.55999755859375,392.55999755859375,814600,MELI
2018-02-27,Meli Dólar,392.55999755859375,397.8800048828125,373.0199890136719,375.4400024414063,375.4400024414063,1005700,MELI
2018-02-28,Meli Dólar,388.4700012207031,399.3399963378906,380.6400146484375,387.9700012207031,387.9700012207031,975200,MELI
2018-03-01,Meli Dólar,388.6900024414063,390.6000061035156,378.9200134277344,385.3800048828125,385.3800048828125,469900,MELI
2018-03-02,Meli Dólar,381.30999755859375,389.1799926757813,372.239990234375,388.9599914550781,388.9599914550781,560200,MELI
2018-03-05,Meli Dólar,387.6099853515625,395.9599914550781,382.9800109863281,390.8900146484375,390.8900146484375,600000,MELI
2018-03-06,Meli Dólar,394.9100036621094,411.7099914550781,393.010009765625,410.25,410.25,812200,MELI
2018-03-07,Meli Dólar,408.260009765625,411.75,397.30999755859375,407.8800048828125,407.8800048828125,565800,MELI
2018-03-08,Meli Dólar,391.6000061035156,406.0,389.05999755859375,397.3200073242188,397.3200073242188,950200,MELI
2018-03-09,Meli Dólar,401.6199951171875,415.6600036621094,400.0,413.9400024414063,413.9400024414063,497300,MELI
2018-03-12,Meli Dólar,414.80999755859375,415.7200012207031,401.1799926757813,410.0499877929688,410.0499877929688,562100,MELI
2018-03-13,Meli Dólar,413.4100036621094,417.9100036621094,402.30999755859375,406.4100036621094,406.4100036621094,477200,MELI
2018-03-14,Meli Dólar,406.739990234375,412.1700134277344,402.80999755859375,404.9700012207031,404.9700012207031,315600,MELI
2018-03-15,Meli Dólar,394.5199890136719,397.7799987792969,386.239990234375,387.1099853515625,387.1099853515625,667000,MELI
2018-03-16,Meli Dólar,389.0400085449219,390.5700073242188,373.3500061035156,378.4400024414063,378.4400024414063,717300,MELI
2018-03-19,Meli Dólar,374.739990234375,383.9500122070313,363.5499877929688,366.510009765625,366.510009765625,1416100,MELI
2018-03-20,Meli Dólar,368.3900146484375,371.5,355.510009765625,364.7300109863281,364.7300109863281,632000,MELI
2018-03-21,Meli Dólar,364.8800048828125,366.1300048828125,358.6600036621094,361.8500061035156,361.8500061035156,440400,MELI
2018-03-22,Meli Dólar,356.1199951171875,358.45001220703125,344.489990234375,350.6000061035156,350.6000061035156,699100,MELI
2018-03-23,Meli Dólar,350.0,352.67999267578125,340.010009765625,344.7300109863281,344.7300109863281,571700,MELI
2018-03-26,Meli Dólar,352.3500061035156,354.3900146484375,342.5799865722656,353.3999938964844,353.3999938964844,476600,MELI
2018-03-27,Meli Dólar,356.0199890136719,363.3900146484375,348.9100036621094,352.2099914550781,352.2099914550781,1360000,MELI
2018-03-28,Meli Dólar,351.4800109863281,358.42999267578125,335.1300048828125,341.2200012207031,341.2200012207031,822400,MELI
2018-03-29,Meli Dólar,342.0,357.5599975585937,338.260009765625,356.3900146484375,356.3900146484375,573700,MELI
2018-04-02,Meli Dólar,348.260009765625,355.0899963378906,343.69000244140625,347.20001220703125,347.20001220703125,536800,MELI
2018-04-03,Meli Dólar,351.3099975585937,356.2300109863281,338.6400146484375,342.8699951171875,342.8699951171875,414800,MELI
2018-04-04,Meli Dólar,335.6000061035156,357.1199951171875,332.8500061035156,355.4800109863281,355.4800109863281,530200,MELI
2018-04-05,Meli Dólar,357.6499938964844,362.6900024414063,350.510009765625,351.9599914550781,351.9599914550781,698000,MELI
2018-04-06,Meli Dólar,348.70001220703125,353.0,340.0,342.5400085449219,342.5400085449219,371700,MELI
2018-04-09,Meli Dólar,345.0,351.4200134277344,340.07000732421875,342.6700134277344,342.6700134277344,362000,MELI
2018-04-10,Meli Dólar,349.6400146484375,352.7799987792969,341.4800109863281,347.8299865722656,347.8299865722656,734000,MELI
2018-04-11,Meli Dólar,348.2099914550781,348.2099914550781,328.3800048828125,328.70001220703125,328.70001220703125,1199600,MELI
2018-04-12,Meli Dólar,331.04998779296875,335.989990234375,326.0,327.3999938964844,327.3999938964844,1001300,MELI
2018-04-13,Meli Dólar,330.1199951171875,334.2900085449219,326.510009765625,329.6700134277344,329.6700134277344,1001200,MELI
2018-04-16,Meli Dólar,331.2799987792969,332.010009765625,321.8099975585937,322.7799987792969,322.7799987792969,822000,MELI
2018-04-17,Meli Dólar,319.6499938964844,338.5400085449219,313.54998779296875,337.5400085449219,337.5400085449219,992500,MELI
2018-04-18,Meli Dólar,339.3399963378906,347.9700012207031,333.510009765625,345.1000061035156,345.1000061035156,742800,MELI
2018-04-19,Meli Dólar,345.0,345.0,325.7699890136719,330.0,330.0,1323800,MELI
2018-04-20,Meli Dólar,329.45001220703125,332.4100036621094,318.2799987792969,324.489990234375,324.489990234375,745500,MELI
2018-04-23,Meli Dólar,325.1700134277344,331.5,324.8999938964844,330.4599914550781,330.4599914550781,540200,MELI
2018-04-24,Meli Dólar,331.5599975585937,340.70001220703125,326.2200012207031,328.7699890136719,328.7699890136719,699900,MELI
2018-04-25,Meli Dólar,326.4800109863281,338.20001220703125,323.7099914550781,336.1300048828125,336.1300048828125,883200,MELI
2018-04-26,Meli Dólar,339.3800048828125,350.8299865722656,337.19000244140625,344.45001220703125,344.45001220703125,776400,MELI
2018-04-27,Meli Dólar,354.0,354.0,337.0,341.1700134277344,341.1700134277344,530400,MELI
2018-04-30,Meli Dólar,340.7900085449219,346.1499938964844,337.42999267578125,339.6099853515625,339.6099853515625,297900,MELI
2018-05-01,Meli Dólar,339.3900146484375,342.989990234375,335.25,339.4599914550781,339.4599914550781,310300,MELI
2018-05-02,Meli Dólar,337.5299987792969,342.82000732421875,332.2799987792969,333.25,333.25,639100,MELI
2018-05-03,Meli Dólar,331.9100036621094,336.0299987792969,328.75,330.5899963378906,330.5899963378906,678100,MELI
2018-05-04,Meli Dólar,327.2900085449219,331.3399963378906,325.4700012207031,329.9700012207031,329.9700012207031,847600,MELI
2018-05-07,Meli Dólar,332.69000244140625,342.19000244140625,327.0199890136719,339.3099975585937,339.3099975585937,625000,MELI
2018-05-08,Meli Dólar,334.2200012207031,338.1600036621094,331.17999267578125,333.44000244140625,333.44000244140625,396600,MELI
2018-05-09,Meli Dólar,336.32000732421875,339.0,325.0599975585937,325.3099975585937,325.3099975585937,1357100,MELI
2018-05-10,Meli Dólar,309.8900146484375,335.989990234375,305.9800109863281,316.6300048828125,316.6300048828125,1857500,MELI
2018-05-11,Meli Dólar,315.42999267578125,321.2900085449219,308.1700134277344,309.010009765625,309.010009765625,835900,MELI
2018-05-14,Meli Dólar,310.6300048828125,314.7799987792969,296.67999267578125,298.5799865722656,298.5799865722656,1020400,MELI
2018-05-15,Meli Dólar,294.20001220703125,295.8999938964844,284.3699951171875,290.75,290.75,1201500,MELI
2018-05-16,Meli Dólar,289.5599975585937,305.7300109863281,285.07000732421875,305.1300048828125,305.1300048828125,1383100,MELI
2018-05-17,Meli Dólar,303.0299987792969,303.44000244140625,296.3900146484375,298.8500061035156,298.8500061035156,765500,MELI
2018-05-18,Meli Dólar,297.75,304.6600036621094,292.239990234375,295.3699951171875,295.3699951171875,605500,MELI
2018-05-21,Meli Dólar,295.82000732421875,298.8299865722656,287.5299987792969,290.6000061035156,290.6000061035156,493500,MELI
2018-05-22,Meli Dólar,292.4800109863281,297.54998779296875,290.0299987792969,294.760009765625,294.760009765625,677300,MELI
2018-05-23,Meli Dólar,294.0,307.6400146484375,292.70001220703125,304.7900085449219,304.7900085449219,687300,MELI
2018-05-24,Meli Dólar,301.8900146484375,316.4800109863281,297.510009765625,314.92999267578125,314.92999267578125,1383400,MELI
2018-05-25,Meli Dólar,315.9100036621094,319.5400085449219,312.2900085449219,314.70001220703125,314.70001220703125,1544000,MELI
2018-05-29,Meli Dólar,308.1300048828125,308.260009765625,281.0,297.7099914550781,297.7099914550781,2464400,MELI
2018-05-30,Meli Dólar,298.3500061035156,303.6300048828125,293.3500061035156,302.2699890136719,302.2699890136719,1076800,MELI
2018-05-31,Meli Dólar,300.3900146484375,304.0,290.0899963378906,290.8299865722656,290.8299865722656,1028000,MELI
2018-06-01,Meli Dólar,292.3900146484375,299.1400146484375,290.3999938964844,296.6600036621094,296.6600036621094,558600,MELI
2018-06-04,Meli Dólar,297.2799987792969,307.989990234375,297.2799987792969,307.6499938964844,307.6499938964844,478800,MELI
2018-06-05,Meli Dólar,307.8399963378906,313.1099853515625,305.7099914550781,307.0199890136719,307.0199890136719,634900,MELI
2018-06-06,Meli Dólar,306.989990234375,321.0400085449219,306.04998779296875,315.0,315.0,759000,MELI
2018-06-07,Meli Dólar,315.0,315.0,283.1099853515625,288.8500061035156,288.8500061035156,1475700,MELI
2018-06-08,Meli Dólar,292.010009765625,292.9800109863281,282.260009765625,288.79998779296875,288.79998779296875,1437400,MELI
2018-06-11,Meli Dólar,288.2799987792969,308.4100036621094,287.2099914550781,297.7300109863281,297.7300109863281,1462400,MELI
2018-06-12,Meli Dólar,297.7300109863281,306.489990234375,293.0,301.1400146484375,301.1400146484375,528700,MELI
2018-06-13,Meli Dólar,300.9800109863281,303.5799865722656,290.0899963378906,291.0,291.0,858800,MELI
2018-06-14,Meli Dólar,294.1499938964844,309.79998779296875,292.3399963378906,305.0,305.0,1849200,MELI
2018-06-15,Meli Dólar,307.3500061035156,307.4700012207031,295.1000061035156,303.82000732421875,303.82000732421875,821300,MELI
2018-06-18,Meli Dólar,300.0,303.260009765625,290.5,294.5799865722656,294.5799865722656,993600,MELI
2018-06-19,Meli Dólar,288.0,298.4200134277344,286.1199951171875,295.260009765625,295.260009765625,648700,MELI
2018-06-20,Meli Dólar,298.3800048828125,305.3599853515625,295.0899963378906,296.4800109863281,296.4800109863281,767500,MELI
2018-06-21,Meli Dólar,301.6499938964844,301.6499938964844,286.760009765625,287.3699951171875,287.3699951171875,595300,MELI
2018-06-22,Meli Dólar,292.4800109863281,295.0,285.0299987792969,290.8599853515625,290.8599853515625,481100,MELI
2018-06-25,Meli Dólar,287.4800109863281,289.8399963378906,281.7900085449219,288.2699890136719,288.2699890136719,577200,MELI
2018-06-26,Meli Dólar,296.4599914550781,305.8699951171875,295.0,298.3500061035156,298.3500061035156,984800,MELI
2018-06-27,Meli Dólar,299.2799987792969,302.9800109863281,284.8900146484375,285.3500061035156,285.3500061035156,691800,MELI
2018-06-28,Meli Dólar,285.3500061035156,300.0,285.3500061035156,296.79998779296875,296.79998779296875,675700,MELI
2018-06-29,Meli Dólar,297.5899963378906,303.239990234375,296.489990234375,298.92999267578125,298.92999267578125,537600,MELI
2018-07-02,Meli Dólar,294.1499938964844,299.489990234375,291.0599975585937,295.70001220703125,295.70001220703125,591500,MELI
2018-07-03,Meli Dólar,298.9200134277344,300.9800109863281,294.5400085449219,297.42999267578125,297.42999267578125,225200,MELI
2018-07-05,Meli Dólar,298.7200012207031,305.5199890136719,293.5199890136719,304.4599914550781,304.4599914550781,429600,MELI
2018-07-06,Meli Dólar,306.3099975585937,314.8699951171875,304.0,312.9100036621094,312.9100036621094,503800,MELI
2018-07-09,Meli Dólar,314.1600036621094,316.1099853515625,302.1499938964844,309.7699890136719,309.7699890136719,588600,MELI
2018-07-10,Meli Dólar,311.29998779296875,312.0,305.2699890136719,308.1499938964844,308.1499938964844,590800,MELI
2018-07-11,Meli Dólar,303.1199951171875,306.6000061035156,300.0,303.239990234375,303.239990234375,392200,MELI
2018-07-12,Meli Dólar,306.0899963378906,321.6099853515625,303.6700134277344,318.04998779296875,318.04998779296875,715900,MELI
2018-07-13,Meli Dólar,318.0,329.1499938964844,315.1300048828125,327.67999267578125,327.67999267578125,932900,MELI
2018-07-16,Meli Dólar,328.760009765625,346.6600036621094,326.260009765625,343.25,343.25,1031800,MELI
2018-07-17,Meli Dólar,339.0,362.739990234375,332.1099853515625,359.79998779296875,359.79998779296875,1706000,MELI
2018-07-18,Meli Dólar,360.2300109863281,377.6600036621094,359.70001220703125,369.3500061035156,369.3500061035156,2050700,MELI
2018-07-19,Meli Dólar,366.510009765625,375.4500122070313,363.7000122070313,374.6099853515625,374.6099853515625,948100,MELI
2018-07-20,Meli Dólar,372.9299926757813,381.5,368.739990234375,373.4599914550781,373.4599914550781,774700,MELI
2018-07-23,Meli Dólar,373.7999877929688,374.9800109863281,357.25,363.2900085449219,363.2900085449219,961300,MELI
2018-07-24,Meli Dólar,366.7900085449219,368.1099853515625,350.3299865722656,353.0,353.0,671700,MELI
2018-07-25,Meli Dólar,355.989990234375,366.55999755859375,351.8699951171875,364.989990234375,364.989990234375,504100,MELI
2018-07-26,Meli Dólar,355.6099853515625,367.0,355.6099853515625,363.7300109863281,363.7300109863281,397400,MELI
2018-07-27,Meli Dólar,365.6300048828125,366.4299926757813,350.2200012207031,354.57000732421875,354.57000732421875,562500,MELI
2018-07-30,Meli Dólar,355.9700012207031,356.6199951171875,340.44000244140625,343.25,343.25,787200,MELI
2018-07-31,Meli Dólar,342.69000244140625,354.5599975585937,339.5199890136719,342.9100036621094,342.9100036621094,658400,MELI
2018-08-01,Meli Dólar,342.0599975585937,353.260009765625,339.79998779296875,346.1400146484375,346.1400146484375,580900,MELI
2018-08-02,Meli Dólar,343.0899963378906,345.0,335.0799865722656,339.2699890136719,339.2699890136719,661600,MELI
2018-08-03,Meli Dólar,340.8900146484375,344.1099853515625,336.5,343.8800048828125,343.8800048828125,381000,MELI
2018-08-06,Meli Dólar,342.82000732421875,349.739990234375,340.3999938964844,348.5199890136719,348.5199890136719,339900,MELI
2018-08-07,Meli Dólar,349.5199890136719,351.510009765625,343.2300109863281,347.4200134277344,347.4200134277344,893900,MELI
2018-08-08,Meli Dólar,348.07000732421875,356.1300048828125,343.010009765625,344.42999267578125,344.42999267578125,669000,MELI
2018-08-09,Meli Dólar,337.8800048828125,394.9200134277344,337.19000244140625,384.3900146484375,384.3900146484375,2099000,MELI
2018-08-10,Meli Dólar,378.8599853515625,384.9700012207031,365.6099853515625,372.3500061035156,372.3500061035156,986400,MELI
2018-08-13,Meli Dólar,371.9500122070313,371.9500122070313,357.0899963378906,358.8599853515625,358.8599853515625,726100,MELI
2018-08-14,Meli Dólar,362.3599853515625,365.6099853515625,355.3099975585937,363.510009765625,363.510009765625,267300,MELI
2018-08-15,Meli Dólar,355.0,357.489990234375,339.94000244140625,344.7900085449219,344.7900085449219,1156900,MELI
2018-08-16,Meli Dólar,349.0400085449219,351.0,333.6099853515625,334.79998779296875,334.79998779296875,717000,MELI
2018-08-17,Meli Dólar,333.2900085449219,334.6600036621094,321.57000732421875,324.20001220703125,324.20001220703125,859900,MELI
2018-08-20,Meli Dólar,323.8299865722656,325.2099914550781,315.25,319.75,319.75,863400,MELI
2018-08-21,Meli Dólar,319.0,335.6600036621094,315.1499938964844,328.45001220703125,328.45001220703125,1182900,MELI
2018-08-22,Meli Dólar,332.9200134277344,345.9800109863281,328.0,344.92999267578125,344.92999267578125,1663900,MELI
2018-08-23,Meli Dólar,342.5,355.0,341.8599853515625,348.3299865722656,348.3299865722656,653900,MELI
2018-08-24,Meli Dólar,350.07000732421875,373.1199951171875,349.1700134277344,367.5400085449219,367.5400085449219,1453200,MELI
2018-08-27,Meli Dólar,370.9800109863281,377.5700073242188,368.7699890136719,374.8500061035156,374.8500061035156,658400,MELI
2018-08-28,Meli Dólar,374.9500122070313,381.8999938964844,372.2799987792969,378.1799926757813,378.1799926757813,578500,MELI
2018-08-29,Meli Dólar,379.3999938964844,381.010009765625,374.0,377.4400024414063,377.4400024414063,638000,MELI
2018-08-30,Meli Dólar,375.4100036621094,375.4100036621094,339.3299865722656,340.1499938964844,340.1499938964844,1831500,MELI
2018-08-31,Meli Dólar,338.44000244140625,343.3699951171875,336.54998779296875,342.4100036621094,342.4100036621094,883300,MELI
2018-09-04,Meli Dólar,340.0,345.6000061035156,336.9700012207031,342.2699890136719,342.2699890136719,708100,MELI
2018-09-05,Meli Dólar,339.9100036621094,340.67999267578125,323.010009765625,328.0,328.0,1269200,MELI
2018-09-06,Meli Dólar,328.9700012207031,331.70001220703125,320.3099975585937,320.760009765625,320.760009765625,992900,MELI
2018-09-07,Meli Dólar,320.0,332.5,317.7699890136719,326.5,326.5,554500,MELI
2018-09-10,Meli Dólar,327.7200012207031,329.25,318.3599853515625,319.42999267578125,319.42999267578125,426200,MELI
2018-09-11,Meli Dólar,317.3099975585937,326.45001220703125,315.9700012207031,318.7300109863281,318.7300109863281,568100,MELI
2018-09-12,Meli Dólar,318.0,321.4200134277344,310.7900085449219,316.8999938964844,316.8999938964844,696300,MELI
2018-09-13,Meli Dólar,320.3099975585937,332.8299865722656,319.6000061035156,320.6700134277344,320.6700134277344,532100,MELI
2018-09-14,Meli Dólar,321.6099853515625,329.5199890136719,318.25,325.0400085449219,325.0400085449219,745400,MELI
2018-09-17,Meli Dólar,323.92999267578125,328.69000244140625,317.1099853515625,322.260009765625,322.260009765625,530900,MELI
2018-09-18,Meli Dólar,323.1499938964844,331.989990234375,314.5,315.0799865722656,315.0799865722656,827900,MELI
2018-09-19,Meli Dólar,315.5,319.5,310.6499938964844,315.8099975585937,315.8099975585937,799500,MELI
2018-09-20,Meli Dólar,318.8800048828125,325.2799987792969,316.69000244140625,323.0799865722656,323.0799865722656,520600,MELI
2018-09-21,Meli Dólar,324.4200134277344,330.1099853515625,319.29998779296875,319.67999267578125,319.67999267578125,643800,MELI
2018-09-24,Meli Dólar,317.0,334.1499938964844,313.3399963378906,331.3800048828125,331.3800048828125,1042500,MELI
2018-09-25,Meli Dólar,333.260009765625,333.8900146484375,318.0199890136719,319.6199951171875,319.6199951171875,800300,MELI
2018-09-26,Meli Dólar,320.7300109863281,337.5,320.0,330.75,330.75,949700,MELI
2018-09-27,Meli Dólar,333.3099975585937,346.1000061035156,325.0899963378906,340.0799865722656,340.0799865722656,1018500,MELI
2018-09-28,Meli Dólar,337.739990234375,344.6499938964844,336.5299987792969,340.4700012207031,340.4700012207031,487300,MELI
2018-10-01,Meli Dólar,343.8399963378906,353.1099853515625,331.739990234375,332.489990234375,332.489990234375,875200,MELI
2018-10-02,Meli Dólar,334.5899963378906,354.489990234375,332.82000732421875,353.8999938964844,353.8999938964844,1053700,MELI
2018-10-03,Meli Dólar,356.5599975585937,362.3299865722656,350.260009765625,354.1000061035156,354.1000061035156,716700,MELI
2018-10-04,Meli Dólar,351.75,352.0,332.1600036621094,339.4599914550781,339.4599914550781,595700,MELI
2018-10-05,Meli Dólar,340.6199951171875,349.95001220703125,330.2900085449219,335.6400146484375,335.6400146484375,635300,MELI
2018-10-08,Meli Dólar,348.94000244140625,351.4100036621094,327.510009765625,339.5,339.5,1110100,MELI
2018-10-09,Meli Dólar,337.4700012207031,341.5,333.8699951171875,340.0599975585937,340.0599975585937,495600,MELI
2018-10-10,Meli Dólar,336.3900146484375,338.7099914550781,314.5299987792969,319.07000732421875,319.07000732421875,835200,MELI
2018-10-11,Meli Dólar,314.7200012207031,320.75,298.07000732421875,304.8599853515625,304.8599853515625,945000,MELI
2018-10-12,Meli Dólar,311.94000244140625,314.2099914550781,295.3999938964844,303.4200134277344,303.4200134277344,1350700,MELI
2018-10-15,Meli Dólar,303.2799987792969,303.2799987792969,291.510009765625,294.75,294.75,1291400,MELI
2018-10-16,Meli Dólar,297.20001220703125,309.29998779296875,296.010009765625,308.6000061035156,308.6000061035156,1242200,MELI
2018-10-17,Meli Dólar,307.9100036621094,319.0299987792969,304.69000244140625,313.3699951171875,313.3699951171875,536900,MELI
2018-10-18,Meli Dólar,313.17999267578125,317.25,297.0,298.760009765625,298.760009765625,499100,MELI
2018-10-19,Meli Dólar,300.9200134277344,312.1400146484375,298.7799987792969,301.8699951171875,301.8699951171875,418400,MELI
2018-10-22,Meli Dólar,305.989990234375,318.1400146484375,301.95001220703125,313.5599975585937,313.5599975585937,580900,MELI
2018-10-23,Meli Dólar,303.0199890136719,309.3800048828125,295.6000061035156,306.8599853515625,306.8599853515625,505600,MELI
2018-10-24,Meli Dólar,306.760009765625,309.45001220703125,291.07000732421875,291.3999938964844,291.3999938964844,490800,MELI
2018-10-25,Meli Dólar,296.1700134277344,302.20001220703125,291.0,297.5899963378906,297.5899963378906,601800,MELI
2018-10-26,Meli Dólar,295.7099914550781,302.8800048828125,287.2799987792969,295.3699951171875,295.3699951171875,725100,MELI
2018-10-29,Meli Dólar,300.9800109863281,304.5,281.29998779296875,287.3399963378906,287.3399963378906,956200,MELI
2018-10-30,Meli Dólar,286.67999267578125,312.79998779296875,285.1000061035156,310.4100036621094,310.4100036621094,868600,MELI
2018-10-31,Meli Dólar,315.07000732421875,329.510009765625,315.0,324.5,324.5,1042300,MELI
2018-11-01,Meli Dólar,330.8900146484375,343.45001220703125,320.0599975585937,341.6499938964844,341.6499938964844,845900,MELI
2018-11-02,Meli Dólar,348.0,368.8399963378906,346.3699951171875,354.3900146484375,354.3900146484375,1361400,MELI
2018-11-05,Meli Dólar,353.5899963378906,360.489990234375,350.739990234375,357.6199951171875,357.6199951171875,386500,MELI
2018-11-06,Meli Dólar,352.760009765625,356.3599853515625,335.239990234375,336.19000244140625,336.19000244140625,593300,MELI
2018-11-07,Meli Dólar,340.0,349.9100036621094,329.5299987792969,349.5599975585937,349.5599975585937,549200,MELI
2018-11-08,Meli Dólar,347.510009765625,348.42999267578125,327.5799865722656,331.4700012207031,331.4700012207031,568300,MELI
2018-11-09,Meli Dólar,326.92999267578125,328.92999267578125,318.44000244140625,325.69000244140625,325.69000244140625,427900,MELI
2018-11-12,Meli Dólar,325.69000244140625,328.3500061035156,318.4100036621094,322.0,322.0,596300,MELI
2018-11-13,Meli Dólar,323.7099914550781,330.57000732421875,321.4599914550781,327.94000244140625,327.94000244140625,396400,MELI
2018-11-14,Meli Dólar,339.0,341.0,329.29998779296875,336.8599853515625,336.8599853515625,614800,MELI
2018-11-15,Meli Dólar,336.9599914550781,344.6099853515625,331.54998779296875,340.7699890136719,340.7699890136719,624700,MELI
2018-11-16,Meli Dólar,336.3900146484375,347.5899963378906,331.8099975585937,344.6099853515625,344.6099853515625,450400,MELI
2018-11-19,Meli Dólar,341.1600036621094,343.94000244140625,333.260009765625,335.3900146484375,335.3900146484375,519800,MELI
2018-11-20,Meli Dólar,327.3299865722656,332.29998779296875,312.0299987792969,313.7900085449219,313.7900085449219,1136800,MELI
2018-11-21,Meli Dólar,319.0,321.989990234375,312.5199890136719,319.0,319.0,692000,MELI
2018-11-23,Meli Dólar,314.0799865722656,321.1600036621094,308.5299987792969,309.82000732421875,309.82000732421875,480000,MELI
2018-11-26,Meli Dólar,316.7900085449219,323.67999267578125,314.1199951171875,322.17999267578125,322.17999267578125,644200,MELI
2018-11-27,Meli Dólar,320.32000732421875,332.010009765625,314.2099914550781,331.7200012207031,331.7200012207031,391100,MELI
2018-11-28,Meli Dólar,335.0,346.0199890136719,326.8599853515625,345.7799987792969,345.7799987792969,658500,MELI
2018-11-29,Meli Dólar,343.5199890136719,359.3800048828125,342.0,357.989990234375,357.989990234375,616400,MELI
2018-11-30,Meli Dólar,359.3399963378906,362.0299987792969,351.7099914550781,351.9700012207031,351.9700012207031,915400,MELI
2018-12-03,Meli Dólar,360.9100036621094,374.8399963378906,359.0,369.510009765625,369.510009765625,788900,MELI
2018-12-04,Meli Dólar,369.0,373.9200134277344,351.0599975585937,354.8500061035156,354.8500061035156,718800,MELI
2018-12-06,Meli Dólar,344.0199890136719,350.8900146484375,340.260009765625,350.5599975585937,350.5599975585937,600800,MELI
2018-12-07,Meli Dólar,349.5,357.9100036621094,341.6499938964844,346.5599975585937,346.5599975585937,390000,MELI
2018-12-10,Meli Dólar,345.0199890136719,357.5299987792969,342.489990234375,353.5199890136719,353.5199890136719,446900,MELI
2018-12-11,Meli Dólar,361.0,364.9400024414063,351.67999267578125,355.239990234375,355.239990234375,591700,MELI
2018-12-12,Meli Dólar,359.6499938964844,366.1199951171875,354.92999267578125,361.3599853515625,361.3599853515625,487800,MELI
